RoundNum_ByDate,Sample_ID,Site,Rep,Crucible_ID,In-oven ,Out-Oven ,"Empty Heated 
Crucible_Weight",In-oven,Out-oven,"SampleStart 
Crucible_Weight",In-Furnace ,Out-Furnace ,In-oven,Out-oven,"SampleEnd
Crucible_Weight",LOI_g,SOM_Percent,Mean_Blank_LOI-g,Adjusted_LOI,Adjusted_SOM_Percent,Comments
6_Nov29,S_UPH_H1,UP,2,81,11/29/23 8:00,11/29/23 10:00,11.6304,11/29/23 11:30,11/29/23 1:30,13.88,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.7533,0.1267,5.63,0.00045,0.12715,5.652115932,
7_Nov30,S_UPH_H2,UP,2,43,30-Nov 830AM,11/30/23 10:30,10.737,11/30/23 12:00,11/30/23 14:00,12.5886,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,12.4685,0.1201,6.49,-0.00005,0.12005,6.483581767,
7_Nov30,S_UPH_H2,UP,1,49,30-Nov 830AM,11/30/23 10:30,9.7579,11/30/23 12:00,11/30/23 14:00,11.3736,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.273,0.1006,6.23,-0.00005,0.10055,6.223308783,
10_Dec14,S_UPH_H3,UP,2,11,12/14/23 7:30,12/14/23 9:40,9.7826,12/14/23 10:50,12/14/23 13:00,11.8988,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,11.7841,0.1147,5.42,-0.0003,0.1144,5.405916265,
10_Dec14,S_UPH_H3,UP,1,104,12/14/23 7:30,12/14/23 9:40,11.1734,12/14/23 10:50,12/14/23 13:00,13.6975,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.5611,0.1364,5.4,-0.0003,0.1361,5.392020918,
5_Nov23,S_UPH_H4,UP,2,53,11/23/23 8:30,11/23/23 10:30,10.5896,11/23/23 12:00,11/23/23 14:00,12.9943,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.8656,0.1287,5.35,0.00125,0.12995,5.404000499,
5_Nov23,S_UPH_H4,UP,1,60,11/23/23 8:30,11/23/23 10:30,9.7679,11/23/23 12:00,11/23/23 14:00,11.5839,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.4877,0.0962,5.3,0.00125,0.09745,5.366189427,
2_Nov16,S_UPH_H5,UP,2,55,11/16/23 8:52,11/16/23 10:52,13.016,11/16/23 11:08,11/16/23 13:08,13.8049,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,13.7553,0.0496,6.29,0.0003,0.0499,6.325263024,
2_Nov16,S_UPH_H5,UP,1,52,11/16/23 8:52,11/16/23 10:52,11.39,11/16/23 11:08,11/16/23 13:08,12.1966,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.1487,0.0479,5.94,0.0003,0.0482,5.975700471,
6_Nov29,S_UPH_H6,UP,1,83,11/29/23 8:00,11/29/23 10:00,9.4438,11/29/23 11:30,11/29/23 1:30,11.0918,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.997,0.0948,5.75,0.00045,0.09525,5.77973301,
6_Nov29,S_UPH_H6,UP,2,4,11/29/23 8:00,11/29/23 10:00,12.2028,11/29/23 11:30,11/29/23 1:30,13.5913,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,13.5145,0.0768,5.53,0.00045,0.07725,5.563557796,
8_Dec1,S_UPH_H7,UP,1,82,12/1/23 8:30,12/1/23 11:00,11.7907,12/1/23 11:30,12/1/23 13:30,13.7405,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.6145,0.126,6.46,-0.0006,0.1254,6.431428864,
8_Dec1,S_UPH_H7,UP,2,102,12/1/23 8:30,12/1/23 11:00,11.4456,12/1/23 11:30,12/1/23 13:30,14.0184,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.8553,0.1631,6.34,-0.0006,0.1625,6.316075871,
3_Nov17,S_UPH_H8,UP,1,115,11/17/23 8:26,11/17/23 10:26,11.2562,11/17/23 11:30,11/17/23 13:30,11.9526,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.9117,0.0409,5.87,0.00005,0.04095,5.880241241,
3_Nov17,S_UPH_H8,UP,2,64,11/17/23 8:26,11/17/23 10:26,11.6169,11/17/23 11:30,11/17/23 13:30,12.3884,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.3437,0.0447,5.79,0.00005,0.04475,5.800388853,
3_Nov17,S_UPH_P1,UP,1,67,11/17/23 8:26,11/17/23 10:26,13.0363,11/17/23 11:30,11/17/23 13:30,13.9053,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,13.8438,0.0615,7.08,0.00005,0.06155,7.082853855,
3_Nov17,S_UPH_P1,UP,2,76,11/17/23 8:26,11/17/23 10:26,11.3377,11/17/23 11:30,11/17/23 13:30,12.1163,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.0666,0.0497,6.38,0.00005,0.04975,6.389673773,
3_Nov17,S_UPH_P2,UP,2,126,11/17/23 8:26,11/17/23 10:26,12.115,11/17/23 11:30,11/17/23 13:30,13.1353,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,13.0749,0.0604,5.92,0.00005,0.06045,5.924728021,
3_Nov17,S_UPH_P2,UP,1,104,11/17/23 8:26,11/17/23 10:26,11.1734,11/17/23 11:30,11/17/23 13:30,12.2803,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.2222,0.0581,5.25,0.00005,0.05815,5.253410426,
3_Nov17,S_UPH_P3,UP,1,81,11/17/23 8:26,11/17/23 10:26,11.6306,11/17/23 11:30,11/17/23 13:30,12.6201,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.56,0.0601,6.07,0.00005,0.06015,6.078827691,
3_Nov17,S_UPH_P3,UP,2,93,11/17/23 8:26,11/17/23 10:26,9.7824,11/17/23 11:30,11/17/23 13:30,10.7527,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.6958,0.0569,5.86,0.00005,0.05695,5.869318767,
10_Dec14,S_UPH_P4,UP,2,35,12/14/23 7:30,12/14/23 9:40,10.7574,12/14/23 10:50,12/14/23 13:00,13.3425,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.1788,0.1637,6.33,-0.0003,0.1634,6.320838652,
10_Dec14,S_UPH_P4,UP,1,56,12/14/23 7:30,12/14/23 9:40,10.1784,12/14/23 10:50,12/14/23 13:00,12.4809,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,12.3421,0.1388,6.03,-0.0003,0.1385,6.015200869,
3_Nov17,S_UPH_P5,UP,1,125,11/17/23 8:26,11/17/23 10:26,9.1477,11/17/23 11:30,11/17/23 13:30,9.8867,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,9.8432,0.0435,5.89,0.00005,0.04355,5.893098782,
3_Nov17,S_UPH_P5,UP,2,114,11/17/23 8:26,11/17/23 10:26,10.289,11/17/23 11:30,11/17/23 13:30,10.9743,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.934,0.0403,5.88,0.00005,0.04035,5.887932292,
2_Nov16,S_UPH_P6,UP,1,53,11/16/23 8:52,11/16/23 10:52,10.59,11/16/23 11:08,11/16/23 13:08,11.9187,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.8294,0.0893,6.72,0.0003,0.0896,6.743433431,
2_Nov16,S_UPH_P6,UP,2,45,11/16/23 8:52,11/16/23 10:52,9.2276,11/16/23 11:08,11/16/23 13:08,10.5701,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.4831,0.087,6.48,0.0003,0.0873,6.502793296,
2_Nov16,S_UPH_P7,UP,2,57,11/16/23 8:52,11/16/23 10:52,10.6004,11/16/23 11:08,11/16/23 13:08,11.7736,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.6948,0.0788,6.72,0.0003,0.0791,6.742243437,
2_Nov16,S_UPH_P7,UP,1,44,11/16/23 8:52,11/16/23 10:52,10.8177,11/16/23 11:08,11/16/23 13:08,11.8199,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.7575,0.0624,6.23,0.0003,0.0627,6.25623628,
2_Nov16,S_UPH_P8,UP,2,54,11/16/23 8:52,11/16/23 10:52,10.7553,11/16/23 11:08,11/16/23 13:08,12.4222,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.3291,0.0931,5.59,0.0003,0.0934,5.60321555,
2_Nov16,S_UPH_P8,UP,1,49,11/16/23 8:52,11/16/23 10:52,9.7604,11/16/23 11:08,11/16/23 13:08,10.9142,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.8507,0.0635,5.5,0.0003,0.0638,5.529554516,
5_Nov23,S_UPH_V1,UP,2,56,11/23/23 8:30,11/23/23 10:30,10.1789,11/23/23 12:00,11/23/23 14:00,12.7295,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,12.5633,0.1662,6.52,0.00125,0.16745,6.565121932,
5_Nov23,S_UPH_V1,UP,1,12,11/23/23 8:30,11/23/23 10:30,9.3604,11/23/23 12:00,11/23/23 14:00,11.5386,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,11.3982,0.1404,6.45,0.00125,0.14165,6.503075934,
5_Nov23,S_UPH_V2,UP,2,105,11/23/23 8:30,11/23/23 10:30,11.569,11/23/23 12:00,11/23/23 14:00,14.1912,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,14.041,0.1502,5.73,0.00125,0.15145,5.77568454,
5_Nov23,S_UPH_V2,UP,1,99,11/23/23 8:30,11/23/23 10:30,11.2324,11/23/23 12:00,11/23/23 14:00,13.2772,11/23/23 15:00,11/24/23 8:00,11/24/23 8:10,11/24/23 12:00,13.1651,0.1121,5.48,0.00125,0.11335,5.543329421,
2_Nov16,S_UPH_V3,UP,1,48,11/16/23 8:52,11/16/23 10:52,11.148,11/16/23 11:08,11/16/23 13:08,12.3405,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.2687,0.0718,6.02,0.0003,0.0721,6.046121593,
2_Nov16,S_UPH_V3,UP,2,43,11/16/23 8:52,11/16/23 10:52,10.7372,11/16/23 11:08,11/16/23 13:08,12.4306,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.3297,0.1009,5.96,0.0003,0.1012,5.976142672,
3_Nov17,S_UPH_V4,UP,2,75,11/17/23 8:26,11/17/23 10:26,12.3559,11/17/23 11:30,11/17/23 13:30,13.7525,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,13.6677,0.0848,6.07,0.00005,0.08485,6.075468996,
3_Nov17,S_UPH_V4,UP,1,84,11/17/23 8:26,11/17/23 10:26,10.3391,11/17/23 11:30,11/17/23 13:30,11.1729,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.1235,0.0494,5.92,0.00005,0.04945,5.93067882,
3_Nov17,S_UPH_V5,UP,1,92,11/17/23 8:26,11/17/23 10:26,9.0322,11/17/23 11:30,11/17/23 13:30,10.0551,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,9.9903,0.0648,6.33,0.00005,0.06485,6.339818164,
3_Nov17,S_UPH_V5,UP,2,103,11/17/23 8:26,11/17/23 10:26,11.0652,11/17/23 11:30,11/17/23 13:30,11.9185,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.8645,0.054,6.33,0.00005,0.05405,6.334231806,
2_Nov16,S_UPH_V6,UP,2,41,11/16/23 8:52,11/16/23 10:52,10.2726,11/16/23 11:08,11/16/23 13:08,11.1332,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.0788,0.0544,6.32,0.0003,0.0547,6.356030676,
2_Nov16,S_UPH_V6,UP,1,56,11/16/23 8:52,11/16/23 10:52,10.1794,11/16/23 11:08,11/16/23 13:08,10.9763,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.9266,0.0497,6.24,0.0003,0.05,6.274312963,
4_Nov22,S_UPH_V7,UP,1,45,11/22/23 8:25,11/22/23 10:30,9.2269,11/22/23 12:13,11/22/23 14:13,10.6645,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,10.5749,0.0896,6.23,0.00125,0.09085,6.319560378,
4_Nov22,S_UPH_V7,UP,2,72,11/22/23 8:25,11/22/23 10:30,10.6216,11/22/23 12:13,11/22/23 14:13,11.9072,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.8291,0.0781,6.07,0.00125,0.07935,6.172215308,
3_Nov17,S_UPH_V8,UP,2,113,11/17/23 8:26,11/17/23 10:26,9.4361,11/17/23 11:30,11/17/23 13:30,10.4319,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.3698,0.0621,6.24,0.00005,0.06215,6.241213095,
3_Nov17,S_UPH_V8,UP,1,82,11/17/23 8:26,11/17/23 10:26,11.7911,11/17/23 11:30,11/17/23 13:30,12.7728,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.7119,0.0609,6.2,0.00005,0.06095,6.208617704,
10_Dec14,S_UPS_H1,YF,1,52,12/14/23 7:30,12/14/23 9:40,11.39,12/14/23 10:50,12/14/23 13:00,13.4925,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.3789,0.1136,5.4,-0.0003,0.1133,5.38882283,
10_Dec14,S_UPS_H1,YF,2,43,12/14/23 7:30,12/14/23 9:40,10.7386,12/14/23 10:50,12/14/23 13:00,13.2397,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.1065,0.1332,5.33,-0.0003,0.1329,5.313661989,
9_Dec6,S_UPS_H2,YF,2,36,12/6/23 8:00,12/6/23 10:00,11.2323,12/6/23 11:30,12/6/23 13:30,13.8823,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.7319,0.1504,5.68,0.0002,0.1506,5.683018868,
9_Dec6,S_UPS_H2,YF,1,105,12/6/23 8:00,12/6/23 10:00,11.5683,12/6/23 11:30,12/6/23 13:30,13.557,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,13.4465,0.1105,5.56,0.0002,0.1107,5.566450445,
2_Nov16,S_UPS_H3,YF,2,51,11/16/23 8:52,11/16/23 10:52,11.423,11/16/23 11:08,11/16/23 13:08,12.4849,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.4278,0.0571,5.38,0.0003,0.0574,5.405405405,
2_Nov16,S_UPS_H3,YF,1,39,11/16/23 8:52,11/16/23 10:52,11.2187,11/16/23 11:08,11/16/23 13:08,12.3772,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.3169,0.0603,5.21,0.0003,0.0606,5.230902028,
8_Dec1,S_UPS_H4,YF,2,22,12/1/23 8:30,12/1/23 11:00,11.2131,12/1/23 11:30,12/1/23 13:30,16.2932,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,16.0594,0.2338,4.6,-0.0006,0.2332,4.590460818,
8_Dec1,S_UPS_H4,YF,1,75,12/1/23 8:30,12/1/23 11:00,12.3537,12/1/23 11:30,12/1/23 13:30,14.9145,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,14.8101,0.1044,4.08,-0.0006,0.1038,4.053420806,
3_Nov17,S_UPS_H5,YF,1,83,11/17/23 8:26,11/17/23 10:26,9.4446,11/17/23 11:30,11/17/23 13:30,11.1086,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.0191,0.0895,5.38,0.00005,0.08955,5.381610577,
3_Nov17,S_UPS_H5,YF,2,101,11/17/23 8:26,11/17/23 10:26,11.3548,11/17/23 11:30,11/17/23 13:30,12.9923,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.9043,0.088,5.37,0.00005,0.08805,5.377099237,
8_Dec1,S_UPS_H6,YF,1,96,12/1/23 8:30,12/1/23 11:00,12.2872,12/1/23 11:30,12/1/23 13:30,14.765,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,14.6027,0.1623,6.55,-0.0006,0.1617,6.52595044,
8_Dec1,S_UPS_H6,YF,2,89,12/1/23 8:30,12/1/23 11:00,9.4191,12/1/23 11:30,12/1/23 13:30,11.7023,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,11.5562,0.1461,6.4,-0.0006,0.1455,6.372634898,
9_Dec6,S_UPS_H7,YF,2,90,12/6/23 8:00,12/6/23 10:00,9.4503,12/6/23 11:30,12/6/23 13:30,11.2132,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,11.1357,0.0775,4.4,0.0002,0.0777,4.407510352,
9_Dec6,S_UPS_H7,YF,1,59,12/6/23 8:00,12/6/23 10:00,9.2969,12/6/23 11:30,12/6/23 13:30,12.8375,12/6/23 14:15,12/7/23 7:45,12/7/23 8:00,12/7/23 10:00,12.6858,0.1517,4.28,0.0002,0.1519,4.290233294,
2_Nov16,S_UPS_H8,YF,1,46,11/16/23 8:52,11/16/23 10:52,10.6594,11/16/23 11:08,11/16/23 13:08,12.4401,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,12.3353,0.1048,5.89,0.0003,0.1051,5.902173303,
2_Nov16,S_UPS_H8,YF,2,40,11/16/23 8:52,11/16/23 10:52,10.3957,11/16/23 11:08,11/16/23 13:08,11.861,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.7747,0.0863,5.89,0.0003,0.0866,5.910052549,
10_Dec14,S_UPS_P1,YF,2,3,12/14/23 7:30,12/14/23 9:40,10.6552,12/14/23 10:50,12/14/23 13:00,15.9393,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,15.6487,0.2906,5.5,-0.0003,0.2903,5.493840011,
10_Dec14,S_UPS_P1,YF,1,25,12/14/23 7:30,12/14/23 9:40,10.6614,12/14/23 10:50,12/14/23 13:00,13.5935,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.4448,0.1487,5.07,-0.0003,0.1484,5.061218922,
3_Nov17,S_UPS_P2,YF,2,116,11/17/23 8:26,11/17/23 10:26,9.5031,11/17/23 11:30,11/17/23 13:30,11.3729,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.2731,0.0998,5.34,0.00005,0.09985,5.340143331,
3_Nov17,S_UPS_P2,YF,1,127,11/17/23 8:26,11/17/23 10:26,10.2355,11/17/23 11:30,11/17/23 13:30,11.3778,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.3194,0.0584,5.11,0.00005,0.05845,5.116869474,
10_Dec14,S_UPS_P3,YF,2,1,12/14/23 7:30,12/14/23 9:40,11.0731,12/14/23 10:50,12/14/23 13:00,13.7935,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.6342,0.1593,5.86,-0.0003,0.159,5.844728716,
10_Dec14,S_UPS_P3,YF,1,20,12/14/23 7:30,12/14/23 9:40,11.1371,12/14/23 10:50,12/14/23 13:00,13.4561,12/14/23 13:45,12/15/23 7:30,12/15/23 7:40,12/15/23 9:40,13.3237,0.1324,5.71,-0.0003,0.1321,5.696420871,
7_Nov30,S_UPS_P4,YF,2,30,30-Nov 830AM,11/30/23 10:30,9.4662,11/30/23 12:00,11/30/23 14:00,11.8849,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,11.7537,0.1312,5.42,-0.00005,0.13115,5.422334312,
7_Nov30,S_UPS_P4,YF,1,53,30-Nov 830AM,11/30/23 10:30,10.5897,11/30/23 12:00,11/30/23 14:00,13.6531,11/30/23 15:30,12/1/23 8:00,12/1/23 8:30,12/1/23 11:00,13.4959,0.1572,5.13,-0.00005,0.15715,5.129921003,
2_Nov16,S_UPS_P5,YF,2,58,11/16/23 8:52,11/16/23 10:52,10.5329,11/16/23 11:08,11/16/23 13:08,12.0133,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,11.9405,0.0728,4.92,0.0003,0.0731,4.937854634,
2_Nov16,S_UPS_P5,YF,1,50,11/16/23 8:52,11/16/23 10:52,9.1249,11/16/23 11:08,11/16/23 13:08,10.4748,11/16/23 13:27,11/17/23 8:00,11/17/23 8:26,11/17/23 10:26,10.4088,0.066,4.89,0.0003,0.0663,4.911474924,
3_Nov17,S_UPS_P6,YF,1,66,11/17/23 8:26,11/17/23 10:26,11.0144,11/17/23 11:30,11/17/23 13:30,12.2508,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.1828,0.068,5.5,0.00005,0.06805,5.503882239,
3_Nov17,S_UPS_P6,YF,2,91,11/17/23 8:26,11/17/23 10:26,9.5447,11/17/23 11:30,11/17/23 13:30,10.5677,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.5142,0.0535,5.23,0.00005,0.05355,5.234604106,
3_Nov17,S_UPS_P7,YF,1,112,11/17/23 8:26,11/17/23 10:26,11.3354,11/17/23 11:30,11/17/23 13:30,12.601,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,12.5148,0.0862,6.81,0.00005,0.08625,6.814949431,
3_Nov17,S_UPS_P7,YF,2,90,11/17/23 8:26,11/17/23 10:26,9.4494,11/17/23 11:30,11/17/23 13:30,10.3527,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.2941,0.0586,6.49,0.00005,0.05865,6.492859515,
4_Nov22,S_UPS_P8,YF,2,62,11/22/23 8:25,11/22/23 10:30,9.6546,11/22/23 12:13,11/22/23 14:13,11.8477,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,11.7432,0.1045,4.76,0.00125,0.10575,4.821941544,
4_Nov22,S_UPS_P8,YF,1,52,11/22/23 8:25,11/22/23 10:30,11.3893,11/22/23 12:13,11/22/23 14:13,13.4705,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,13.3755,0.095,4.56,0.00125,0.09625,4.624735729,
8_Dec1,S_YFH_H1,YF,1,74,12/1/23 8:30,12/1/23 11:00,9.644,12/1/23 11:30,12/1/23 13:30,13.2811,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.0961,0.185,5.09,-0.0006,0.1844,5.06997333,
8_Dec1,S_YFH_H1,YF,2,7,12/1/23 8:30,12/1/23 11:00,10.8884,12/1/23 11:30,12/1/23 13:30,13.7902,12/1/23 14:30,12/2/23 8:00,12/2/23 8:30,12/2/23 11:00,13.6443,0.1459,5.03,-0.0006,0.1453,5.007236887,
6_Nov29,S_YFH_H2,YF,1,70,11/29/23 8:00,11/29/23 10:00,10.9091,11/29/23 11:30,11/29/23 1:30,12.3965,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.3107,0.0858,5.77,0.00045,0.08625,5.798709157,
6_Nov29,S_YFH_H2,YF,2,85,11/29/23 8:00,11/29/23 10:00,11.027,11/29/23 11:30,11/29/23 1:30,12.2989,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,12.2304,0.0685,5.39,0.00045,0.06895,5.421023665,
3_Nov17,S_YFH_H3,YF,2,71,11/17/23 8:26,11/17/23 10:26,9.5051,11/17/23 11:30,11/17/23 13:30,10.2232,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.1798,0.0434,6.04,0.00005,0.04345,6.050689319,
3_Nov17,S_YFH_H3,YF,1,128,11/17/23 8:26,11/17/23 10:26,10.9327,11/17/23 11:30,11/17/23 13:30,11.9246,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,11.8666,0.058,5.85,0.00005,0.05805,5.852404476,
6_Nov29,S_YFH_H4,YF,1,93,11/29/23 8:00,11/29/23 10:00,9.782,11/29/23 11:30,11/29/23 1:30,11.8298,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.7066,0.1232,6.02,0.00045,0.12365,6.038187323,
6_Nov29,S_YFH_H4,YF,2,79,11/29/23 8:00,11/29/23 10:00,9.1356,11/29/23 11:30,11/29/23 1:30,10.541,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.4567,0.0843,6,0.00045,0.08475,6.030311655,
4_Nov22,S_YFH_H5,YF,1,102,11/22/23 8:25,11/22/23 10:30,11.445,11/22/23 12:13,11/22/23 14:13,13.0622,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.982,0.0802,4.96,0.00125,0.08145,5.03648281,
4_Nov22,S_YFH_H5,YF,2,78,11/22/23 8:25,11/22/23 10:30,10.8982,11/22/23 12:13,11/22/23 14:13,12.6458,11/22/23 15:30,11/23/23 8:00,11/23/23 8:30,11/23/23 10:30,12.5612,0.0846,4.84,0.00125,0.08585,4.912451362,
3_Nov17,S_YFH_H6,YF,2,105,11/17/23 8:26,11/17/23 10:26,11.5684,11/17/23 11:30,11/17/23 13:30,13.9231,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,13.7673,0.1558,6.62,0.00005,0.15585,6.618677539,
3_Nov17,S_YFH_H6,YF,1,94,11/17/23 8:26,11/17/23 10:26,9.4288,11/17/23 11:30,11/17/23 13:30,10.4332,11/17/23 14:22,11/18/23 8:00,11/18/23 8:28,11/18/23 11:40,10.368,0.0652,6.49,0.00005,0.06525,6.496415771,
11_Dec15,S_YFH_H7,YF,1,65,12/15/23 5:45,12/15/23 7:45,11.5685,12/15/23 8:50,12/15/23 10:50,14.0084,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.8762,0.1322,5.42,0.0001,0.1323,5.422353375,
11_Dec15,S_YFH_H7,YF,2,88,12/15/23 5:45,12/15/23 7:45,10.9425,12/15/23 8:50,12/15/23 10:50,13.415,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,13.284,0.131,5.3,0.0001,0.1311,5.302325581,
6_Nov29,S_YFH_H8,YF,1,69,11/29/23 8:00,11/29/23 10:00,8.9137,11/29/23 11:30,11/29/23 1:30,10.2955,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,10.2045,0.091,6.59,0.00045,0.09145,6.618179187,
6_Nov29,S_YFH_H8,YF,2,84,11/29/23 8:00,11/29/23 10:00,10.3394,11/29/23 11:30,11/29/23 1:30,11.9145,11/29/23 14:30,11/30/23 8:00,11/30/23 8:30,11/30/23 10:30,11.8166,0.0979,6.22,0.00045,0.09835,6.244047997,
11_Dec15,S_YFH_P1,YF,1,41,12/15/23 5:45,12/15/23 7:45,10.2715,12/15/23 8:50,12/15/23 10:50,12.9628,12/15/23 11:30,12/15/23 7:30,12/16/23 7:45,12/16/23 9:50,12.7935,0.1693,6.29,0.0001,0.1694,6.294355887,
